family_id,choice_0,choice_1,choice_2,choice_3,choice_4,choice_5,choice_6,choice_7,choice_8,choice_9,n_people,difficulty,esperance
1423,2,46,4,31,26,11,49,81,1,77,3,33,44.209065371613576
1424,38,51,37,12,40,99,53,42,31,89,2,32,35.68728276912822
1425,80,82,95,90,4,42,75,3,59,96,2,39,38.09570061419797
1426,43,53,40,4,81,26,11,48,1,5,3,41,64.7655573013379
1427,32,10,43,70,80,46,81,89,24,4,5,45,62.163976574775035
1428,32,3,14,16,66,13,60,48,39,88,3,31,33.4486501928296
1429,31,88,4,63,1,17,5,26,54,52,5,47,76.88115983430939
1430,20,88,1,54,75,34,38,44,61,36,6,30,45.716611912583915
1431,49,4,6,50,53,8,5,100,29,80,4,24,42.002190163310004
1432,33,1,3,89,19,95,28,25,31,34,3,33,38.24187020901776
1433,100,1,53,88,11,41,60,74,4,5,3,43,57.16188163595676
1434,16,22,61,99,59,49,5,77,54,10,3,32,38.26120078084084
1435,68,99,82,14,1,57,13,73,75,88,3,33,44.00047612245869
1436,96,1,49,95,69,32,48,30,3,81,8,34,59.24029900490406
1437,47,31,4,1,28,89,53,54,46,41,4,36,54.890348997762224
1438,7,89,19,45,95,5,1,33,54,36,3,39,50.66842831976384
1439,69,32,26,12,10,1,5,66,2,45,4,41,64.57639384849783
1440,23,81,89,96,66,87,31,25,20,51,5,33,43.55282578679236
1441,17,46,81,88,1,37,24,68,23,13,4,27,48.875493977050894
1442,12,26,11,47,10,9,1,42,74,38,4,37,60.95243536637623
1443,3,11,10,12,60,17,73,87,82,59,2,47,43.12736275770128
1444,81,45,42,88,47,9,82,10,12,33,5,43,68.31357425129744
1445,46,81,35,38,58,61,96,1,23,4,3,34,57.49716707137076
1446,7,32,80,12,89,46,25,1,26,3,3,48,65.45707756034852
1447,11,74,52,6,51,45,18,5,87,33,5,43,64.6640956053897
1448,89,74,36,52,95,47,19,5,38,23,4,38,44.2441555968195
1449,51,39,5,11,19,82,28,17,88,95,6,45,63.78384040375184
1450,66,1,68,42,19,31,60,52,58,40,4,38,54.942436794743614
1451,50,94,16,40,1,19,32,24,82,38,3,46,57.09746226729514
1452,28,88,24,7,30,33,11,5,17,41,2,31,39.56510974622673
1453,81,73,4,39,19,25,1,96,26,82,4,49,62.40270437556539
1454,25,10,75,15,43,1,95,27,26,67,8,39,81.62405370661334
1455,58,1,59,18,67,23,88,24,62,80,5,37,53.62757701280769
1456,24,10,1,8,56,45,67,39,23,2,5,26,46.76284340332333
1457,88,31,1,60,48,5,75,3,80,22,5,37,54.39699090606104
1458,20,2,46,38,25,1,92,28,12,40,2,33,47.5378755415893
1459,53,75,24,26,40,18,38,28,2,89,3,33,41.347045660143785
1460,2,4,7,75,61,81,64,32,59,40,6,43,65.0153787554159
1461,58,1,24,77,3,74,5,73,16,9,2,27,36.4892634385564
1462,40,96,18,47,52,45,3,15,74,26,3,41,51.07403704232729
1463,96,1,60,46,27,31,26,16,68,12,4,38,52.88320716088178
1464,59,26,57,39,17,47,10,18,1,70,7,41,66.31695472075417
1465,87,98,11,14,1,59,3,12,81,65,2,34,40.8093129552921
1466,64,24,44,33,95,59,8,26,82,16,4,32,40.162167309431986
1467,11,20,81,80,1,46,60,44,19,76,4,32,41.60186640003809
1468,100,5,39,66,24,73,14,96,23,65,4,26,30.5251630719421
1469,88,47,13,34,1,53,25,30,4,17,5,38,74.60267580821787
1470,33,96,1,87,24,53,23,22,66,29,5,28,48.603294767414184
1471,48,1,38,80,100,12,36,52,68,10,4,39,47.01880683711851
1472,94,75,1,80,58,59,31,73,35,95,8,41,73.22115888206447
1473,60,31,87,3,45,49,52,61,75,96,4,44,48.71980193305718
1474,19,99,46,16,38,95,26,80,88,9,3,35,40.47074227491311
1475,94,2,72,16,1,85,95,17,6,19,2,28,51.01147455125458
1476,4,53,1,2,3,66,51,20,21,69,2,14,27.735466361948294
1477,1,47,79,27,88,32,2,97,12,5,8,39,76.38489739561015
1478,65,1,13,59,18,19,12,35,28,50,3,22,31.632195400657046
1479,88,70,89,9,78,43,68,54,24,41,6,29,47.59262962433938
1480,23,1,59,87,54,25,3,4,26,95,7,52,79.77593677093749
1481,80,9,94,84,24,54,95,62,90,1,4,30,75.84278436413845
1482,33,23,7,75,46,97,27,71,24,61,4,28,45.19354377946007
1483,85,40,23,70,39,98,11,1,15,59,2,29,49.93658048850165
1484,73,16,89,22,67,1,19,32,5,68,4,45,58.54058943960386
1485,67,33,44,5,1,13,4,89,38,26,6,44,84.8129314859782
1486,46,66,9,99,49,62,5,94,69,37,2,16,21.569204399371515
1487,1,74,64,52,82,22,4,33,30,81,6,40,51.689187258963
1488,54,18,30,80,52,26,40,61,88,47,8,51,72.36232919106794
1489,40,23,38,11,56,53,24,80,1,68,3,43,57.41175070228063
1490,62,56,38,89,94,2,70,3,1,11,6,39,79.1240299004904
1491,97,14,61,52,11,65,54,50,19,1,7,39,115.90382326334333
1492,1,41,89,44,94,15,36,73,34,33,4,30,45.85944865019283
1493,41,87,33,31,53,10,81,4,96,54,5,50,65.3399514355092
1494,46,7,59,35,18,16,1,87,42,53,2,30,50.92720087606532
1495,81,80,8,30,53,25,36,32,1,7,2,27,43.032328714945486
1496,49,96,79,30,31,60,1,8,81,59,2,35,49.06708565443032
1497,20,25,79,11,77,34,38,54,40,32,3,37,43.22820549445318
1498,96,28,18,32,82,74,12,6,44,40,8,37,69.10831785935342
1499,88,24,47,18,64,1,52,12,23,31,3,36,56.188449269152024
1500,46,38,1,39,100,10,87,83,89,45,4,38,50.47726515259725
1501,96,54,12,63,3,59,33,10,52,1,3,45,80.60762748178831
1502,84,61,50,4,77,81,31,1,87,20,2,32,43.54101794981669
1503,12,54,5,14,33,45,3,68,26,99,3,36,35.276531924010854
1504,17,82,10,1,26,52,4,11,18,74,2,47,53.97495595867257
1505,66,44,4,68,3,39,10,6,5,24,6,43,72.80045707756034
1506,19,26,24,37,5,28,1,38,100,11,6,35,74.34547445603009
1507,18,81,3,66,10,89,1,61,64,75,4,41,56.15873922772937
1508,1,88,51,7,3,38,36,17,12,15,4,33,43.18411655477789
1509,32,46,4,1,24,62,59,47,81,2,4,35,47.549302480598016
1510,5,32,1,34,17,3,52,26,43,97,3,28,35.093034328429276
1511,28,1,24,91,33,10,53,11,19,62,4,37,40.56868066466696
1512,48,58,45,75,54,95,1,46,5,74,5,49,69.97476550968909
1513,40,26,1,4,14,24,25,38,17,33,4,45,67.65519211541208
1514,95,5,40,20,75,32,53,10,3,30,3,36,40.31119363900395
1515,1,77,11,52,18,26,81,17,8,23,4,35,40.27624625053564
1516,4,82,1,52,31,50,80,36,5,10,4,37,48.93072418225968
1517,8,47,53,20,25,1,12,81,29,80,4,38,57.57358472599153
1518,27,1,81,24,17,36,79,83,32,75,4,31,43.27686520973194
1519,75,12,19,6,53,67,1,87,92,59,2,36,48.282340618006955
1520,48,56,8,24,80,54,88,18,25,68,2,44,42.14312241108413
1521,20,81,13,32,83,73,18,75,43,67,7,38,61.95448269294863
1522,96,86,59,58,52,88,9,38,84,61,3,30,37.7784126077227
1523,1,33,46,67,10,31,80,23,90,38,2,36,34.598581155073084
1524,11,1,9,74,45,47,33,22,42,46,5,33,52.21896871875447
1525,52,11,54,45,72,89,39,1,88,31,4,45,71.82392991477408
1526,18,26,89,33,59,45,51,86,12,38,5,37,53.14288434985478
1527,47,31,19,79,30,33,68,25,50,75,4,34,44.13283816597629
1528,96,87,29,50,31,5,39,19,54,65,6,37,42.45641098890635
1529,46,5,53,2,6,26,16,50,7,61,8,25,67.09593867542732
1530,33,4,74,40,94,95,18,90,5,8,5,34,46.043660429462456
1531,26,96,10,32,52,58,12,87,74,3,3,43,45.375946293386654
1532,47,42,78,80,9,11,43,16,29,12,3,20,35.96571918297386
1533,66,53,99,80,17,14,31,19,1,54,6,44,81.46674284626005
1534,52,38,54,3,12,71,23,1,4,28,2,27,49.201066514307485
1535,18,1,45,59,20,7,88,32,52,17,3,39,51.11360281864495
1536,54,1,6,11,40,47,45,52,74,20,6,40,55.65176403370947
1537,1,49,24,10,94,47,22,45,60,26,4,46,57.514926439080135
1538,16,23,9,22,35,27,80,1,11,94,3,33,57.18606865685854
1539,52,40,61,26,6,3,87,1,11,39,4,45,73.3625672522973
1540,99,22,68,79,3,47,53,81,5,1,3,44,78.43350949864305
1541,15,13,59,47,54,31,89,76,81,19,4,41,61.209827167547495
1542,22,94,63,56,27,59,17,60,5,10,5,41,52.28372137313717
1543,16,87,82,54,75,15,73,74,61,25,2,42,42.52011617387993
1544,69,36,88,45,32,2,94,24,41,20,6,28,45.096795695852975
1545,80,33,23,27,28,25,24,87,45,2,4,31,42.69685283054802
1546,52,91,1,46,59,33,72,25,67,45,7,45,75.00880826548588
1547,47,95,1,5,4,61,66,31,71,24,4,41,54.53087654144646
1548,59,2,62,43,96,1,5,75,11,13,3,33,50.465742989096796
1549,25,54,17,82,60,12,39,49,85,9,3,24,31.334333190496594
1550,12,75,22,11,1,67,44,89,38,48,5,33,48.30167118983002
1551,7,65,86,87,76,44,48,1,12,54,7,34,86.92562967195161
1552,24,39,18,33,23,99,1,88,36,26,3,31,54.42898633528544
1553,53,46,12,84,80,20,35,41,77,24,4,20,41.908965385897254
1554,10,96,83,24,17,18,91,1,69,88,4,33,50.50249964290816
1555,1,37,6,87,82,72,4,5,39,13,4,36,48.18178355473027
1556,81,5,52,58,1,14,15,10,73,49,5,27,50.22806265771557
1557,39,21,64,11,12,58,4,96,40,49,7,35,51.86501928295958
1558,2,81,15,68,42,38,4,16,18,11,3,35,50.35771080321859
1559,29,80,10,61,32,39,30,54,56,23,8,30,47.623863257629864
1560,88,25,47,36,79,57,55,2,1,66,5,25,62.06422891967814
1561,17,1,4,12,20,50,46,26,62,99,5,24,34.79122030186164
1562,7,16,98,3,31,66,29,94,88,8,3,30,37.367376089130126
1563,6,57,25,19,17,83,16,44,53,60,5,31,49.81097938389754
1564,59,26,71,53,3,75,5,40,79,81,4,39,43.468266438127884
1565,82,25,26,52,95,80,67,10,9,5,2,39,48.113221920677994
1566,15,96,43,1,3,89,28,40,25,53,4,41,67.82126362900537
1567,37,82,89,58,38,22,28,52,19,1,7,38,122.92824834547446
1568,40,36,31,1,87,82,17,20,25,61,3,40,54.54877874589344
1569,52,82,63,30,16,1,53,73,18,25,3,39,60.6234823596629
1570,1,94,5,19,88,16,46,26,67,22,6,41,54.285483026234346
1571,91,61,43,12,15,94,75,19,60,28,5,35,45.28829214874065
1572,81,34,24,21,9,73,49,3,75,26,8,39,79.14745512545828
1573,82,96,1,61,33,18,25,12,36,53,4,41,61.828119792410604
1574,60,6,16,48,25,8,61,74,49,4,3,29,43.4086559062991
1575,59,94,11,85,38,25,33,53,1,88,3,45,55.99652430605151
1576,95,33,26,91,20,10,32,74,36,1,2,32,60.42917678426892
1577,74,5,24,33,21,19,39,80,20,1,4,37,86.00590391848783
1578,26,3,24,58,31,97,66,37,96,40,3,33,43.12864828833976
1579,3,87,17,1,61,67,22,85,15,34,4,19,34.54277960291387
1580,31,68,96,56,15,33,53,75,80,23,5,34,41.81164595533971
1581,10,1,82,12,33,98,54,81,5,45,3,43,49.79236299576251
1582,1,67,39,88,47,5,49,10,46,55,7,41,54.8985383040518
1583,31,1,74,33,67,5,52,47,80,18,4,49,58.965862019711466
1584,46,66,26,9,31,82,47,16,30,40,4,31,48.19359139170595
1585,5,28,3,90,76,16,10,17,6,23,4,19,35.02813883730896
1586,29,53,94,47,17,81,1,82,45,5,2,47,59.5453982764367
1587,88,73,95,35,12,1,30,25,18,54,4,40,68.07827453220968
1588,20,11,4,47,1,89,23,3,52,88,3,42,49.47678903013855
1589,53,59,22,94,5,76,19,38,35,21,3,24,35.00761795933914
1590,45,89,86,79,12,10,23,55,54,43,4,22,32.525067847450366
1591,89,60,27,73,12,63,40,26,97,58,6,27,39.0374708374994
1592,6,10,73,12,3,82,33,87,32,44,4,40,43.72308717802218
1593,1,66,95,59,32,54,48,12,50,67,7,42,61.56934723610913
1594,12,26,60,66,20,11,33,38,19,45,4,45,57.01575965338285
1595,1,50,49,12,34,81,57,28,8,36,2,14,22.960053325715375
1596,95,96,36,49,89,27,1,47,45,29,4,30,54.04418416416702
1597,1,50,97,96,32,9,4,47,2,26,8,41,83.53111460267581
1598,15,7,1,75,93,29,47,59,8,12,6,33,64.1447412274437
1599,87,1,4,44,53,12,26,8,60,61,5,40,61.78474503642337
1600,27,5,81,9,59,25,14,67,47,73,2,38,38.403085273532355
1601,22,3,24,89,59,87,1,53,17,52,3,48,67.31600247583678
1602,1,7,67,9,3,85,29,12,28,39,2,28,37.17840308527353
1603,7,25,1,23,29,43,28,16,3,49,4,15,36.22730086178165
1604,78,40,68,87,39,1,82,46,94,24,4,49,65.40656096748084
1605,1,3,7,26,24,60,53,11,61,68,2,49,38.74436985192591
1606,51,59,46,41,54,74,32,60,52,33,4,46,54.67333238108842
1607,59,76,54,41,94,40,1,95,10,19,6,47,95.79155358758274
1608,26,1,25,64,52,12,81,96,23,5,4,38,58.08370232823882
1609,21,43,45,60,65,34,4,52,18,1,4,39,91.9413417130886
1610,26,2,59,58,38,23,1,94,95,96,6,42,71.80431366947579
1611,1,68,81,77,17,74,38,66,88,10,6,52,56.031709755749176
1612,1,46,54,40,30,24,17,47,50,96,4,41,47.55006427653192
1613,17,1,9,67,47,95,19,82,74,18,3,46,50.86411465028806
1614,61,1,36,6,18,5,16,73,8,4,3,29,48.18897300385659
1615,88,51,52,99,83,33,1,25,46,19,7,44,103.32447745560157
1616,26,53,41,10,4,95,75,55,60,5,3,39,49.804551730705136
1617,52,10,59,24,68,1,55,32,79,54,4,35,57.85916297671761
1618,8,82,26,89,46,34,28,52,33,74,4,38,50.620197114697895
1619,46,32,50,10,1,80,52,17,19,53,3,46,64.20011426939008
1620,40,43,16,1,5,46,29,73,18,4,3,39,57.0992715326382
1621,71,21,66,18,10,20,87,5,59,54,8,47,83.53197162310147
1622,45,39,56,5,73,30,23,38,79,21,4,19,33.96952816264343
1623,14,42,53,25,61,19,10,17,40,4,5,49,65.84511736418608
1624,9,45,70,52,48,1,5,4,89,3,2,41,49.186973289530066
1625,84,74,18,73,47,54,1,39,96,52,2,47,57.69023472837213
1626,54,82,80,47,37,17,1,9,21,67,7,33,76.3434271294577
1627,46,13,30,61,48,1,54,89,52,73,3,41,49.84140360900824
1628,53,19,31,1,17,27,45,25,15,38,6,38,70.40841784506975
1629,60,94,5,95,88,22,17,70,74,47,4,37,46.765700138075516
1630,52,17,63,31,11,21,14,79,9,16,6,14,37.56101509308194
1631,18,12,4,75,42,59,25,73,26,40,3,44,51.182831024139404
1632,30,19,59,85,29,68,22,76,88,33,7,32,65.34399847640813
1633,1,33,47,31,14,59,75,94,95,19,4,49,63.88306432414417
1634,49,74,23,55,1,3,51,27,26,75,3,30,49.410179498166926
1635,95,82,31,1,32,19,17,29,7,3,4,34,56.123982288244534
1636,90,77,39,18,73,40,75,11,19,23,4,39,44.57629862400609
1637,67,40,39,19,46,17,4,75,30,2,5,33,45.11665000238061
1638,1,31,39,81,46,27,52,63,28,45,2,31,34.95538732562015
1639,83,1,89,5,33,16,87,30,82,54,2,35,40.868828262629144
1640,30,60,2,95,61,59,52,80,1,55,6,40,61.910203304289865
1641,12,1,23,88,24,94,5,17,52,31,2,45,48.796076750940344
1642,4,49,87,64,32,1,57,86,3,9,4,23,46.05399228681617
1643,81,32,12,1,14,96,20,35,46,48,4,23,39.00499928581631
1644,72,80,29,1,39,82,7,38,24,4,4,41,60.128076941389324
1645,36,17,88,47,84,65,41,23,81,61,8,31,63.62624386992334
1646,80,66,98,33,50,81,59,87,15,18,4,35,51.974479836213874
1647,68,25,21,53,18,1,79,38,24,51,4,32,51.50607056134837
1648,11,24,26,75,82,1,48,59,46,57,8,38,68.1762605342094
1649,46,6,22,90,38,89,31,37,100,51,2,17,26.44945960100938
1650,21,10,48,11,95,91,19,59,64,24,4,34,51.020520877969815
1651,4,26,10,89,32,53,45,35,52,80,3,41,44.269390087130404
1652,21,37,38,73,75,20,1,53,18,35,3,33,51.90720373280008
1653,1,45,14,6,97,31,10,32,29,62,8,31,39.670523258582115
1654,40,54,20,89,36,38,39,25,31,66,5,44,61.33004808836833
1655,68,85,87,64,91,89,95,47,32,49,6,34,43.561205542065416
1656,31,3,74,38,6,25,37,5,28,33,4,31,52.62400609436747
1657,1,56,22,17,62,96,98,12,31,11,4,40,50.416702375851074
1658,60,82,51,56,27,1,31,57,9,40,3,24,48.457553682807216
1659,1,82,81,11,52,88,47,5,54,41,4,44,47.14117030900348
1660,68,33,41,29,18,40,19,63,8,80,2,27,34.33595200685616
1661,39,87,15,43,1,95,19,18,9,74,5,37,63.033376184354616
1662,18,54,26,1,20,35,24,32,81,60,6,42,69.41332190639433
1663,19,36,12,1,94,89,8,4,55,59,3,33,46.8756368137885
1664,10,46,27,88,1,80,34,67,26,59,4,41,58.41936866161977
1665,36,31,5,30,55,88,18,89,32,7,2,31,34.218730657525114
1666,18,82,13,42,12,25,23,8,11,33,4,31,56.654573156215775
1667,53,96,45,46,54,55,74,67,25,63,5,36,38.50116650002381
1668,7,94,47,40,59,22,3,96,21,74,2,34,38.7356091986859
1669,8,12,1,23,48,38,82,10,60,18,5,43,66.71689758605913
1670,88,24,1,31,21,25,33,59,73,52,4,45,61.997524163214784
1671,87,18,1,55,32,63,54,33,20,38,2,31,37.489501499785746
1672,58,5,32,20,15,53,30,95,73,96,4,36,44.64914536018664
1673,39,37,94,17,1,88,74,87,10,61,3,47,61.043089082512026
1674,57,79,54,37,20,45,81,53,38,94,3,40,45.50407084702185
1675,88,13,17,46,18,6,33,1,54,10,2,41,53.174213207637
1676,27,10,15,59,45,23,74,12,18,67,2,40,44.08198828738752
1677,27,13,18,60,8,3,82,22,81,25,5,38,59.211065085940106
1678,1,11,53,85,41,36,75,25,32,60,2,39,37.90991763081465
1679,26,35,96,22,10,45,52,82,8,94,8,41,68.15188306432414
1680,55,87,23,2,1,88,9,65,49,53,6,25,67.76584297481311
1681,33,26,24,59,98,94,87,17,37,31,5,38,56.50454696948055
1682,1,40,91,96,67,12,17,31,73,38,2,49,41.07346569537685
1683,7,27,74,8,31,37,40,1,55,26,6,34,78.86720944626958
1684,54,1,25,67,7,77,11,80,68,24,2,38,43.984478407846495
1685,73,5,31,12,87,10,96,35,91,32,6,36,52.16769032995287
1686,40,31,1,23,48,71,39,38,18,11,2,35,47.222015902490114
1687,21,92,32,14,1,17,37,38,75,3,2,37,48.08751130790839
1688,87,24,29,41,68,1,54,26,88,38,5,45,65.79869542446318
1689,39,33,52,25,24,41,73,1,75,26,2,42,58.33614245583964
1690,47,11,53,24,25,46,67,73,17,58,6,42,55.38075513021949
1691,4,92,78,5,96,89,31,12,98,1,7,41,115.03147169451982
1692,32,11,45,18,39,62,30,95,5,82,5,39,46.9968575917726
1693,47,23,67,61,95,11,24,89,25,31,2,46,48.66733323810884
1694,45,81,5,59,63,1,3,56,31,95,2,36,46.773222872922915
1695,25,100,73,7,5,2,1,82,38,32,3,39,55.602961481693086
1696,17,82,22,33,95,81,21,52,90,25,5,34,56.08079798124078
1697,61,83,30,21,53,41,16,68,55,88,2,22,25.119459124886923
1698,67,8,84,31,53,45,64,1,38,52,4,40,69.0667999809551
1699,12,53,52,17,75,64,66,4,13,3,6,38,56.678474503642335
1700,73,8,1,96,10,61,44,4,39,66,5,43,64.34509355806313
1701,52,73,68,94,29,41,4,5,81,3,6,42,63.03661381707375
1702,99,73,6,25,9,55,81,66,68,94,6,40,53.06213398085988
1703,69,33,53,38,88,20,1,43,59,61,3,36,56.263962291101265
1704,60,9,61,59,11,8,1,76,44,28,5,20,50.314240822739606
1705,66,10,89,7,40,81,4,18,29,24,5,39,65.15426367661762
1706,17,71,12,31,1,6,15,10,23,39,5,30,66.97162310146169
1707,73,57,7,94,18,1,58,68,52,9,3,30,43.19411512641051
1708,72,81,25,40,14,82,27,28,3,8,2,21,32.54268437842213
1709,56,73,5,81,18,11,66,21,57,13,3,24,34.40470408989192
1710,43,12,39,32,54,1,45,18,91,49,5,33,50.711326953292385
1711,34,3,59,11,42,40,10,1,20,35,5,29,59.4481740703709
1712,12,47,66,7,18,61,35,39,10,1,4,40,89.89391991620244
1713,54,30,1,40,47,53,89,23,46,18,6,43,74.03599485787745
1714,40,81,53,89,24,60,61,64,70,67,5,35,47.08160738942056
1715,17,73,2,29,46,47,39,61,67,27,6,37,45.665952482978625
1716,1,35,65,95,2,80,41,13,45,18,4,33,47.36304337475599
1717,11,10,60,19,68,89,26,1,16,29,5,33,63.49711945912489
1718,10,46,78,31,30,64,24,17,96,28,3,28,37.513402847212305
1719,23,94,21,17,80,60,32,19,26,31,6,49,71.10622292053516
1720,24,22,11,12,44,26,33,1,53,40,4,44,72.72332523925154
1721,43,45,53,11,46,28,4,16,80,75,3,36,42.84983097652716
1722,67,41,46,11,40,19,68,31,3,82,3,47,45.21635004523163
1723,29,21,17,60,23,59,24,41,4,46,8,41,72.67333238108841
1724,60,25,17,53,45,19,6,88,81,39,4,43,55.41179831452649
1725,31,7,19,12,38,4,81,52,5,33,5,49,72.29110127124696
1726,3,85,60,73,96,57,26,14,8,93,6,21,33.6746179117269
1727,95,18,90,75,55,96,19,26,45,89,5,44,54.297719373422844
1728,35,96,18,7,1,32,54,5,36,28,6,31,58.4514593153359
1729,46,4,44,73,10,97,47,3,28,33,3,33,47.35666333380946
1730,2,1,46,89,3,67,94,42,38,80,5,43,56.60048564490787
1731,15,25,57,17,81,1,93,63,73,9,3,24,38.752321096986144
1732,34,95,15,13,39,66,59,35,46,68,4,37,46.305194496024384
1733,11,38,4,52,19,2,54,39,70,34,2,25,27.230776555730134
1734,21,12,52,94,1,40,28,88,23,87,5,36,53.614959767652245
1735,1,74,31,19,60,4,88,87,67,52,2,51,45.6035804408894
1736,28,10,80,45,52,17,18,46,57,61,3,40,46.095891063181455
1737,17,7,23,4,59,40,5,1,11,74,5,47,76.71784983097652
1738,29,31,32,48,1,20,66,26,89,4,8,45,88.79664809789077
1739,89,59,47,1,32,31,21,22,62,88,3,27,36.458886825691565
1740,12,68,1,98,10,23,18,45,66,85,2,30,31.582345379231537
1741,27,30,1,31,26,21,68,82,92,43,3,25,31.83573775174975
1742,48,89,60,27,12,21,81,1,68,75,5,42,68.1662143503309
1743,5,1,35,72,81,26,88,16,68,80,2,35,38.16921392182069
1744,52,60,64,24,11,3,33,62,96,4,4,40,53.5400657048993
1745,74,25,1,98,95,41,40,58,44,26,4,26,49.404466028662576
1746,73,57,59,18,3,17,33,42,24,52,6,43,70.69951911631671
1747,84,92,40,45,3,26,1,21,53,47,3,40,59.15026424796458
1748,32,67,21,38,84,1,95,27,31,87,2,34,40.833119078226915
1749,68,59,33,1,12,5,53,81,3,46,3,48,56.84478407846498
1750,51,65,86,45,73,13,61,33,75,1,5,42,96.83021473122886
1751,31,66,1,52,22,24,38,69,73,8,3,28,39.47159929533876
1752,12,17,67,38,80,32,56,27,53,39,4,36,52.5375422558682
1753,1,59,4,64,29,52,17,89,81,5,7,49,80.86849497690807
1754,4,96,53,16,74,22,18,25,13,9,5,25,45.603723277627
1755,66,33,87,74,10,4,43,59,11,23,4,34,43.17726039137266
1756,19,27,54,7,81,65,89,91,18,53,3,32,46.586487644622196
1757,75,95,54,89,100,9,26,1,12,87,4,40,62.69751940199019
1758,81,55,25,6,32,40,4,66,1,69,2,34,45.07613198114555
1759,12,1,18,27,52,25,9,58,3,11,2,31,42.207398943008144
1760,59,57,31,26,81,10,1,96,5,7,4,39,56.30967004713612
1761,25,42,95,68,46,94,61,57,11,6,6,34,48.0768461648336
1762,47,29,66,40,53,96,87,46,68,33,3,47,49.80764652668667
1763,25,46,54,73,38,33,3,52,92,19,3,40,57.66085797267057
1764,40,60,66,74,1,12,88,28,96,75,3,41,50.275341617864115
1765,22,17,52,1,74,54,4,10,59,8,8,44,77.47321811169833
1766,24,56,81,61,66,52,54,96,82,36,3,38,34.797314669332955
1767,36,44,21,82,81,15,99,23,52,93,4,19,23.280959862876735
1768,25,33,24,77,19,66,16,56,83,9,6,18,39.824691710707995
1769,24,61,67,73,46,89,75,96,45,52,7,52,76.55301623577583
1770,75,45,1,20,38,81,97,10,64,51,5,24,45.527781745464935
1771,45,85,59,12,19,29,24,1,10,15,5,35,70.4016092939104
1772,94,66,40,96,73,95,52,37,18,2,3,32,37.7367042803409
1773,61,1,74,32,46,90,18,38,73,96,5,45,56.8861591201257
1774,46,43,54,82,12,40,100,89,30,16,5,26,39.13536161500738
1775,26,24,45,19,11,79,10,18,3,74,5,45,60.79298195495881
1776,58,10,63,13,80,94,3,26,1,60,5,45,73.36380517068991
1777,24,94,54,29,57,4,10,3,12,74,2,40,43.69461505499214
1778,1,35,52,74,67,66,19,30,68,12,5,46,53.39856211017474
1779,29,84,12,46,15,18,88,68,4,16,2,33,34.92024948816836
1780,26,24,75,7,90,56,21,43,61,68,3,23,29.65952482978622
1781,1,31,28,81,73,25,74,8,9,29,2,25,31.065085940103796
1782,40,26,48,11,58,52,74,69,14,31,5,29,52.353711374565535
1783,16,12,52,40,1,7,87,82,18,59,3,43,56.9172023044327
1784,60,19,3,75,80,11,33,57,5,20,3,32,38.88206446698091
1785,17,87,80,52,25,33,37,1,32,7,4,34,58.190068085511584
1786,7,47,3,26,89,95,40,59,43,61,3,40,45.1395514926439
1787,49,13,58,70,73,14,68,38,60,53,2,36,43.17259439127744
1788,11,46,57,49,33,60,30,3,53,18,3,37,45.78922058753512
1789,1,23,24,91,88,70,82,32,51,71,6,29,28.98538304051802
1790,74,32,1,50,73,95,4,89,93,17,5,39,62.19540065704899
1791,27,30,95,66,88,1,80,45,53,31,5,49,73.94324620292339
1792,81,67,4,47,87,80,2,53,74,60,4,43,48.81588344522211
1793,12,94,87,28,73,59,5,82,51,39,3,37,45.47574156072942
1794,100,29,52,11,5,26,15,39,40,6,4,33,44.2113983716612
1795,23,82,44,50,95,31,89,40,88,1,4,44,86.32957196590962
1796,74,61,32,40,56,33,68,36,62,27,3,20,27.21911155549207
1797,9,1,62,67,73,24,87,95,26,59,3,46,49.536066276246245
1798,26,30,31,51,19,29,15,25,11,46,4,34,50.62210160453269
1799,1,54,7,74,53,98,15,10,39,3,3,39,44.51321239822882
1800,42,33,61,31,39,13,46,43,59,20,3,27,34.738132647716995
1801,56,53,17,40,38,10,81,25,49,78,3,31,31.343808027424657
1802,48,27,100,24,35,8,50,55,89,82,4,24,35.24648859686711
1803,9,43,14,54,1,2,20,10,40,92,4,26,41.79574346521925
1804,49,43,9,12,24,8,78,21,88,18,4,28,46.43117649859544
1805,96,98,1,61,10,41,59,18,53,5,5,44,73.23763271913536
1806,28,12,61,1,34,24,73,47,60,56,2,34,38.86473360948436
1807,66,1,5,45,81,26,36,52,42,28,7,29,53.07194210350902
1808,31,52,41,15,1,62,42,54,74,33,8,37,85.00509451030806
1809,12,29,86,58,8,30,68,84,96,40,8,31,64.28414988335
1810,25,11,5,52,45,68,20,18,6,73,3,34,41.73413321906395
1811,67,26,1,19,4,59,75,2,89,31,2,40,47.42208255963433
1812,90,44,21,88,47,25,81,13,1,53,8,43,99.23525210684188
1813,1,62,39,5,4,76,26,54,17,40,8,51,83.92667714136076
1814,82,95,19,47,89,17,75,88,61,11,2,47,42.87168499738132
1815,25,5,73,3,58,13,29,46,84,1,6,28,98.0540875113079
1816,68,12,17,82,74,11,10,40,81,75,3,48,47.32628672094462
1817,45,26,12,25,17,1,87,61,31,2,5,41,55.71489787173261
1818,18,2,29,12,39,5,60,9,28,80,3,30,39.97252773413322
1819,3,1,31,9,57,10,95,17,4,28,5,34,53.385230681331244
